date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:21:34	26301/26301	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:34%20GMT	https://uniformcraft.com/cdn/shop/products/MNS06-AG-45_grande.jpg?v=1617188479	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/products/MNS06-AG-45_grande3cd9.jpg	(from https://uniformcraft.com/collections/nurse-uniforms)
23:21:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:36%20GMT	http://uniformcraft.com/cdn/shop/t/21/assets/jquery.history.min.js?v=97881352713305193381651490312	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/t/21/assets/jquery.history.min122f.js	(from https://uniformcraft.com/collections/nurse-uniforms)
23:21:35	80932/80932	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Nov%202024%2017:51:35%20GMT	https://uniformcraft.com/cdn/shop/files/NursingShirt-Male_grande.png?v=1684224914	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/NursingShirt-Male_grandeb1c7.png	(from https://uniformcraft.com/collections/nurse-uniforms)
23:21:35	22928/22928	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202024%2023:31:20%20GMT	https://uniformcraft.com/cdn/shop/t/21/assets/jquery.history.min.js?v=97881352713305193381651490312	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/t/21/assets/jquery.history.min122f.js	(from https://uniformcraft.com/collections/nurse-uniforms)
23:21:36	159988/159988	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:023bebe65e8e008801e7ee5a8c581deb%22	https://uniformcraft.com/collections/scrub-suits.atom	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/collections/scrub-suits.atom	(from https://uniformcraft.com/collections/scrub-suits)
23:21:36	748111/748111	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:dcc3ff83f96fde01b7ebcd5ae3c8aee7%22	https://uniformcraft.com/collections/scrub-suits?page=2	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/collections/scrub-suits4658.html	(from https://uniformcraft.com/collections/scrub-suits)
23:21:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:37%20GMT	http://uniformcraft.com/cdn/shop/collections/Scrub_suits.jpg?v=1729578478	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/collections/Scrub_suits080e.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:38	115049/115049	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:1099e5c2bf196f8e5b99c575dcc39b91%22	https://uniformcraft.com/collections/scrub-suits.oembed	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/collections/scrub-suits.oembed	(from https://uniformcraft.com/collections/scrub-suits)
23:21:38	64065/64065	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Nov%202024%2012:21:47%20GMT	https://uniformcraft.com/cdn/shop/collections/Scrub_suits.jpg?v=1729578478	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/collections/Scrub_suits080e.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:38	491662/491662	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:bda05af5392aeaef2fb8b280289d1a64%22	https://uniformcraft.com/collections/scrub-suits/products/female-scrub-suit-dsvx	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/collections/scrub-suits/products/female-scrub-suit-dsvx.html	(from https://uniformcraft.com/collections/scrub-suits)
23:21:39	508754/508754	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:43f00da0a67aebc6444c067237f6c2d3%22	https://uniformcraft.com/products/mens-scrub-suit	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/products/mens-scrub-suit.html	(from https://uniformcraft.com/collections/scrub-suits)
23:21:39	509617/509617	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:34efff8c580e3d9d90b580854b271f56%22	https://uniformcraft.com/collections/scrub-suits/products/mens-scrub-suit	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/collections/scrub-suits/products/mens-scrub-suit.html	(from https://uniformcraft.com/collections/scrub-suits)
23:21:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:40%20GMT	http://uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_large.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_large2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:41	15489/15489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2014:35:37%20GMT	https://uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_large.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_large2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:42%20GMT	http://uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:42	20832/20832	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202024%2007:38:20%20GMT	https://uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEBLUE_a5ba8b7d-5dd6-4f4a-826a-755e2f824325_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:43%20GMT	http://uniformcraft.com/cdn/shop/files/Scrubs-Male_edc8c162-9b9d-47b5-a389-ed892190de8e_grande.jpg?v=1713943179	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/Scrubs-Male_edc8c162-9b9d-47b5-a389-ed892190de8e_grande7c2f.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:43%20GMT	http://uniformcraft.com/cdn/shop/files/1.BLACK1_85703ca8-4ebe-4d1b-afb8-fdfaed1d22d0_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BLACK1_85703ca8-4ebe-4d1b-afb8-fdfaed1d22d0_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:43	27098/27098	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:43%20GMT	https://uniformcraft.com/cdn/shop/files/Scrubs-Male_edc8c162-9b9d-47b5-a389-ed892190de8e_grande.jpg?v=1713943179	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/Scrubs-Male_edc8c162-9b9d-47b5-a389-ed892190de8e_grande7c2f.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:44	18335/18335	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:44%20GMT	https://uniformcraft.com/cdn/shop/files/1.BLACK1_85703ca8-4ebe-4d1b-afb8-fdfaed1d22d0_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BLACK1_85703ca8-4ebe-4d1b-afb8-fdfaed1d22d0_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:45%20GMT	http://uniformcraft.com/cdn/shop/files/1.GREY_0447ae7f-afb2-467b-b307-685b5b4fcf6d_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.GREY_0447ae7f-afb2-467b-b307-685b5b4fcf6d_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:45	20450/20450	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:46%20GMT	https://uniformcraft.com/cdn/shop/files/1.GREY_0447ae7f-afb2-467b-b307-685b5b4fcf6d_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.GREY_0447ae7f-afb2-467b-b307-685b5b4fcf6d_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:46%20GMT	http://uniformcraft.com/cdn/shop/files/1.LIGHTGREY2_532ec855-d5d1-4446-be02-4deb41f4672c_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIGHTGREY2_532ec855-d5d1-4446-be02-4deb41f4672c_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:46	19019/19019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:47%20GMT	https://uniformcraft.com/cdn/shop/files/1.LIGHTGREY2_532ec855-d5d1-4446-be02-4deb41f4672c_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIGHTGREY2_532ec855-d5d1-4446-be02-4deb41f4672c_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:47%20GMT	http://uniformcraft.com/cdn/shop/files/1.CRIMSONRED_2b6ea509-82d7-47c6-9e6d-4f43f202d0f6_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.CRIMSONRED_2b6ea509-82d7-47c6-9e6d-4f43f202d0f6_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:48	25500/25500	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:48%20GMT	https://uniformcraft.com/cdn/shop/files/1.CRIMSONRED_2b6ea509-82d7-47c6-9e6d-4f43f202d0f6_grande.jpg?v=1726230592	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.CRIMSONRED_2b6ea509-82d7-47c6-9e6d-4f43f202d0f6_grande2ea2.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:49%20GMT	http://uniformcraft.com/cdn/shop/files/1.CORAL_1f3f9a7a-de8d-48c9-adcf-c35416c63b88_grande.jpg?v=1713942971	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.CORAL_1f3f9a7a-de8d-48c9-adcf-c35416c63b88_grandeb300.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:49	24144/24144	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:50%20GMT	https://uniformcraft.com/cdn/shop/files/1.CORAL_1f3f9a7a-de8d-48c9-adcf-c35416c63b88_grande.jpg?v=1713942971	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.CORAL_1f3f9a7a-de8d-48c9-adcf-c35416c63b88_grandeb300.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:50%20GMT	http://uniformcraft.com/cdn/shop/files/1.MUSTARD3_84b655c3-c3a3-4834-b205-7e2738540868_grande.jpg?v=1713942971	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.MUSTARD3_84b655c3-c3a3-4834-b205-7e2738540868_grandeb300.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:51%20GMT	http://uniformcraft.com/cdn/shop/files/1.LAVENDAR3_e2ddeeac-5bf9-4d07-add2-5c062e6e9e50_grande.jpg?v=1713942968	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LAVENDAR3_e2ddeeac-5bf9-4d07-add2-5c062e6e9e50_grande3f87.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:51	22897/22897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:51%20GMT	https://uniformcraft.com/cdn/shop/files/1.MUSTARD3_84b655c3-c3a3-4834-b205-7e2738540868_grande.jpg?v=1713942971	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.MUSTARD3_84b655c3-c3a3-4834-b205-7e2738540868_grandeb300.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:52	19720/19720	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:53%20GMT	https://uniformcraft.com/cdn/shop/files/1.LAVENDAR3_e2ddeeac-5bf9-4d07-add2-5c062e6e9e50_grande.jpg?v=1713942968	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LAVENDAR3_e2ddeeac-5bf9-4d07-add2-5c062e6e9e50_grande3f87.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:53%20GMT	http://uniformcraft.com/cdn/shop/files/1.VIOLET1_c4b25266-fbfc-4f07-9208-3b164993de08_grande.jpg?v=1713942971	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.VIOLET1_c4b25266-fbfc-4f07-9208-3b164993de08_grandeb300.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:54%20GMT	http://uniformcraft.com/cdn/shop/files/1.PLUM_451780e5-16fa-4855-b36b-e9b62f0885dd_grande.jpg?v=1713942964	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.PLUM_451780e5-16fa-4855-b36b-e9b62f0885dd_grande9744.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:53	24552/24552	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202024%2022:54:29%20GMT	https://uniformcraft.com/cdn/shop/files/1.VIOLET1_c4b25266-fbfc-4f07-9208-3b164993de08_grande.jpg?v=1713942971	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.VIOLET1_c4b25266-fbfc-4f07-9208-3b164993de08_grandeb300.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:56%20GMT	http://uniformcraft.com/cdn/shop/files/1.DARKTEAL2_grande.jpg?v=1713942969	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.DARKTEAL2_grandea654.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:55	23313/23313	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:55%20GMT	https://uniformcraft.com/cdn/shop/files/1.PLUM_451780e5-16fa-4855-b36b-e9b62f0885dd_grande.jpg?v=1713942964	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.PLUM_451780e5-16fa-4855-b36b-e9b62f0885dd_grande9744.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:56	27521/27521	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:57%20GMT	https://uniformcraft.com/cdn/shop/files/1.DARKTEAL2_grande.jpg?v=1713942969	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.DARKTEAL2_grandea654.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:57%20GMT	http://uniformcraft.com/cdn/shop/files/1.LIGHTTEAL_grande.jpg?v=1713942965	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIGHTTEAL_grande118d.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:59%20GMT	http://uniformcraft.com/cdn/shop/files/1.LIGHTGREEN_fa0e5e24-efc9-4eb5-b4c0-3833587bc28a_grande.jpg?v=1713942964	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIGHTGREEN_fa0e5e24-efc9-4eb5-b4c0-3833587bc28a_grande9744.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:58	29537/29537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:51:58%20GMT	https://uniformcraft.com/cdn/shop/files/1.LIGHTTEAL_grande.jpg?v=1713942965	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIGHTTEAL_grande118d.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:21:58	28559/28559	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Nov%202024%2022:21:50%20GMT	https://uniformcraft.com/cdn/shop/files/1.LIGHTGREEN_fa0e5e24-efc9-4eb5-b4c0-3833587bc28a_grande.jpg?v=1713942964	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIGHTGREEN_fa0e5e24-efc9-4eb5-b4c0-3833587bc28a_grande9744.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:51:59%20GMT	http://uniformcraft.com/cdn/shop/files/1.OLIVEGREEN3_037ffc79-aa2b-44d8-9cc6-bdd1105acfde_grande.jpg?v=1713942964	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEGREEN3_037ffc79-aa2b-44d8-9cc6-bdd1105acfde_grande9744.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:02	21765/21765	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:52:02%20GMT	https://uniformcraft.com/cdn/shop/files/1.OLIVEGREEN3_037ffc79-aa2b-44d8-9cc6-bdd1105acfde_grande.jpg?v=1713942964	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEGREEN3_037ffc79-aa2b-44d8-9cc6-bdd1105acfde_grande9744.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:02%20GMT	http://uniformcraft.com/cdn/shop/files/1.LIMEGREEN_efa8eb3c-b93a-46f7-bb2e-cd002f309508_grande.jpg?v=1713942966	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIMEGREEN_efa8eb3c-b93a-46f7-bb2e-cd002f309508_grande0c4e.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:02	27275/27275	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202024%2007:10:27%20GMT	https://uniformcraft.com/cdn/shop/files/1.LIMEGREEN_efa8eb3c-b93a-46f7-bb2e-cd002f309508_grande.jpg?v=1713942966	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.LIMEGREEN_efa8eb3c-b93a-46f7-bb2e-cd002f309508_grande0c4e.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:03%20GMT	http://uniformcraft.com/cdn/shop/files/1.OLIVEBLUE4_grande.jpg?v=1713942969	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEBLUE4_grandea654.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:04	26615/26615	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:52:05%20GMT	https://uniformcraft.com/cdn/shop/files/1.OLIVEBLUE4_grande.jpg?v=1713942969	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OLIVEBLUE4_grandea654.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:05%20GMT	http://uniformcraft.com/cdn/shop/files/1.BRIGHTBLUE_1b1339cb-ea1c-4261-aa42-ab215a6d58cb_grande.jpg?v=1713942970	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BRIGHTBLUE_1b1339cb-ea1c-4261-aa42-ab215a6d58cb_grandea974.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:06	26302/26302	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:52:07%20GMT	https://uniformcraft.com/cdn/shop/files/1.BRIGHTBLUE_1b1339cb-ea1c-4261-aa42-ab215a6d58cb_grande.jpg?v=1713942970	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BRIGHTBLUE_1b1339cb-ea1c-4261-aa42-ab215a6d58cb_grandea974.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:07%20GMT	http://uniformcraft.com/cdn/shop/files/1.OCEANBLUE3_grande.jpg?v=1713942967	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OCEANBLUE3_grandecb8a.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:09%20GMT	http://uniformcraft.com/cdn/shop/files/1.ISLANDBLUE_grande.jpg?v=1713942965	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.ISLANDBLUE_grande118d.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:08	21976/21976	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:52:08%20GMT	https://uniformcraft.com/cdn/shop/files/1.OCEANBLUE3_grande.jpg?v=1713942967	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.OCEANBLUE3_grandecb8a.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:08	28783/28783	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Nov%202024%2018:12:16%20GMT	https://uniformcraft.com/cdn/shop/files/1.ISLANDBLUE_grande.jpg?v=1713942965	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.ISLANDBLUE_grande118d.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:09	254719/254719	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b241e740ad79846c59ce53a1f3ca1180%22	https://uniformcraft.com/products/female-scrub-suit-dsvx-new-colours	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/products/female-scrub-suit-dsvx-new-colours.html	(from https://uniformcraft.com/collections/scrub-suits)
23:22:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:10%20GMT	http://uniformcraft.com/cdn/shop/files/1.BURGANDY_large.jpg?v=1717567472	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BURGANDY_largef7ab.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:10	255540/255540	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:939787ef6aac888630c02452bbd4e727%22	https://uniformcraft.com/collections/scrub-suits/products/female-scrub-suit-dsvx-new-colours	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/collections/scrub-suits/products/female-scrub-suit-dsvx-new-colours.html	(from https://uniformcraft.com/collections/scrub-suits)
23:22:10	14629/14629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202024%2005:45:14%20GMT	https://uniformcraft.com/cdn/shop/files/1.BURGANDY_large.jpg?v=1717567472	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BURGANDY_largef7ab.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:11%20GMT	http://uniformcraft.com/cdn/shop/files/1.BURGANDY_grande.jpg?v=1717567472	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BURGANDY_grandef7ab.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:13%20GMT	http://uniformcraft.com/cdn/shop/files/LILAC_grande.jpg?v=1717673143	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/LILAC_granded5a4.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:12	19461/19461	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:52:13%20GMT	https://uniformcraft.com/cdn/shop/files/1.BURGANDY_grande.jpg?v=1717567472	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/1.BURGANDY_grandef7ab.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:14	25864/25864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2017:52:14%20GMT	https://uniformcraft.com/cdn/shop/files/LILAC_grande.jpg?v=1717673143	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/LILAC_granded5a4.jpg	(from https://uniformcraft.com/collections/scrub-suits)
23:22:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Nov%202024%2017:52:15%20GMT	http://uniformcraft.com/cdn/shop/files/Scrubs-Female_a2fd7a57-c7e8-45ad-a5ef-867ae7b7cec2_grande.jpg?v=1717673143	C:/My%20Web%20Sites/cotlintechstack/uniformcraft.com/cdn/shop/files/Scrubs-Female_a2fd7a57-c7e8-45ad-a5ef-867ae7b7cec2_granded5a4.jpg	(from https://uniformcraft.com/collections/scrub-suits)
